theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref
10,0.5,3,a person takes a big step backwards.,0.04181798920035362,0.08168287575244904,0.3487179487179487,380.9494934082031,4.682938742917031e-05,0.0996054857969284
10,0.5,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.03312315791845322,0.08648734539747238,0.3333333333333333,276.6790771484375,5.4776079196017236e-05,0.08820368349552155
10,0.5,5,person picks up something on their left side and moves it to their right side,0.023742882534861565,0.07231507450342178,0.31794871794871793,199.80035400390625,0.00015711381274741143,0.06693058460950851
10,0.5,6,a person gets down and crawls around the floor.a,0.07199668139219284,0.09390877932310104,0.15897435897435896,637.8555297851562,0.0010212576016783714,0.14419852197170258
10,0.5,7,a man movea his right hand as if to wipe down a tabletop.,0.021856404840946198,0.06876302510499954,0.31794871794871793,213.8730926513672,0.00022569963766727597,0.06426075845956802
10,0.5,8,the person is making an arm gesture putting his arms up into the air,0.030689505860209465,0.08400604128837585,0.441025641025641,297.46624755859375,0.0005390073056332767,0.08032592386007309
10,0.5,9,a person walks a path that bends left.,0.05142718926072121,0.09641961753368378,0.3333333333333333,448.8687438964844,0.00018803861166816205,0.11875592917203903
10,0.5,10,a person is doing jumping jacks.,0.04443920776247978,0.08412354439496994,0.11282051282051282,470.3074645996094,0.00011359649215592071,0.09968273341655731
10,0.5,11,a person walks forward and stops.,0.032053474336862564,0.08163964748382568,0.358974358974359,356.0910949707031,0.001604708144441247,0.08503402769565582
10,0.5,12,jumping forward quickly then stopping.,0.04931258410215378,0.08229750394821167,0.31794871794871793,540.1679077148438,0.00013365653285291046,0.1164880022406578
10,0.5,13,a person taking a huge diagonal step,0.05724368616938591,0.09679467231035233,0.21025641025641026,509.136474609375,0.00018450667266733944,0.13150258362293243
10,0.5,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.029588608071208,0.0778590515255928,0.3435897435897436,252.34521484375,0.0007722318405285478,0.0744619220495224
10,0.5,15,a person is putting both hands to his face.,0.026062529534101486,0.06481829285621643,0.3435897435897436,220.8660430908203,0.0013875399017706513,0.05713580176234245
10,0.2,0,a man walks forward with arms relatively stiff at sides.,0.049801118671894073,0.0832318514585495,0.27692307692307694,206.2335205078125,0.0001453206641599536,0.08485403656959534
10,0.2,1,"a person is boxing, jabbing mostly with his left hand.",0.06028071418404579,0.07521029561758041,0.2564102564102564,301.12725830078125,0.0005510538467206061,0.07573802024126053
10,0.2,2,a person slowly walked forward and right direction,0.12980733811855316,0.15630120038986206,0.441025641025641,484.0879211425781,0.00013336118718143553,0.18240110576152802
10,0.2,3,a person takes a big step backwards.,0.06570776551961899,0.09342345595359802,0.2564102564102564,232.2914581298828,3.945608841604553e-05,0.10040643811225891
10,0.2,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.05033989995718002,0.08739741891622543,0.29743589743589743,156.17161560058594,6.204209057614207e-05,0.08574047684669495
10,0.2,5,person picks up something on their left side and moves it to their right side,0.0385417565703392,0.07256323099136353,0.26153846153846155,117.73917388916016,0.00012933109246660024,0.06929000467061996
10,0.2,6,a person gets down and crawls around the floor.a,0.11498067528009415,0.12329020351171494,0.1641025641025641,384.0546569824219,0.00048605306074023247,0.14757737517356873
10,0.2,7,a man movea his right hand as if to wipe down a tabletop.,0.03611933812499046,0.06883681565523148,0.3128205128205128,134.18772888183594,0.0002062544081127271,0.06485676765441895
10,0.2,8,the person is making an arm gesture putting his arms up into the air,0.04958393797278404,0.08406461030244827,0.40512820512820513,190.87326049804688,0.00046351164928637445,0.08080371469259262
10,0.2,9,a person walks a path that bends left.,0.07827069610357285,0.1081642359495163,0.3128205128205128,237.64541625976562,0.00022008843370713294,0.11589392274618149
10,0.2,10,a person is doing jumping jacks.,0.07351675629615784,0.09413477033376694,0.09230769230769231,321.089599609375,0.0001333869295194745,0.1044260635972023
10,0.2,11,a person walks forward and stops.,0.04889463260769844,0.0830175057053566,0.31794871794871793,236.577880859375,0.0015002518193796277,0.08245336264371872
10,0.2,12,jumping forward quickly then stopping.,0.0837588757276535,0.10192568600177765,0.2564102564102564,394.249755859375,7.65126314945519e-05,0.12886324524879456
10,0.2,13,a person taking a huge diagonal step,0.09154856950044632,0.11751815676689148,0.19487179487179487,287.4897155761719,0.0001607430458534509,0.13354167342185974
10,0.2,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.04543457180261612,0.07851424068212509,0.2512820512820513,137.02442932128906,0.0006006209878250957,0.07470117509365082
10,0.2,15,a person is putting both hands to his face.,0.04271676391363144,0.062214694917201996,0.1794871794871795,128.74282836914062,0.0012702065287157893,0.05697069317102432
10,0.05,0,a man walks forward with arms relatively stiff at sides.,0.05423802137374878,0.08341405540704727,0.2717948717948718,168.7477264404297,0.00011780371278291568,0.0802859365940094
10,0.05,1,"a person is boxing, jabbing mostly with his left hand.",0.06871429830789566,0.07809718698263168,0.15384615384615385,268.32489013671875,0.0005457520019263029,0.07776129990816116
10,0.05,2,a person slowly walked forward and right direction,0.16517522931098938,0.1864910125732422,0.4153846153846154,366.92486572265625,9.985653741750866e-05,0.19731244444847107
10,0.05,3,a person takes a big step backwards.,0.0791953057050705,0.10176704823970795,0.2512820512820513,189.73895263671875,4.116481795790605e-05,0.1036294549703598
10,0.05,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.05456657335162163,0.08596870303153992,0.2512820512820513,112.12104797363281,4.821951006306335e-05,0.08215086162090302
10,0.05,5,person picks up something on their left side and moves it to their right side,0.046083033084869385,0.07193491607904434,0.23076923076923078,93.97156524658203,8.642287866678089e-05,0.06734044849872589
10,0.05,6,a person gets down and crawls around the floor.a,0.13551238179206848,0.13951601088047028,0.11282051282051282,266.15557861328125,0.00036340855876915157,0.14617013931274414
10,0.05,7,a man movea his right hand as if to wipe down a tabletop.,0.040853604674339294,0.06913301348686218,0.2717948717948718,108.68751525878906,0.00016642121772747487,0.06415478885173798
10,0.05,8,the person is making an arm gesture putting his arms up into the air,0.0571359358727932,0.08408193290233612,0.38974358974358975,149.28240966796875,0.000474723317893222,0.07939058542251587
10,0.05,9,a person walks a path that bends left.,0.09247089922428131,0.11664508283138275,0.26153846153846155,184.0994415283203,0.00023490421881433576,0.11687050014734268
10,0.05,10,a person is doing jumping jacks.,0.08713424205780029,0.10255777090787888,0.09743589743589744,293.8524169921875,0.0001764789194567129,0.10445086658000946
10,0.05,11,a person walks forward and stops.,0.06284227967262268,0.08899670839309692,0.3076923076923077,200.03480529785156,0.0015773471677675843,0.08653703331947327
10,0.05,12,jumping forward quickly then stopping.,0.10119547694921494,0.11477284878492355,0.2512820512820513,303.018310546875,9.75815491983667e-05,0.12849071621894836
10,0.05,13,a person taking a huge diagonal step,0.11949761211872101,0.13827580213546753,0.15897435897435896,214.3349151611328,0.00015467785124201328,0.1455577313899994
10,0.05,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.05601297318935394,0.07828717678785324,0.2717948717948718,107.92894744873047,0.0005442370311357081,0.0739518254995346
10,0.05,15,a person is putting both hands to his face.,0.05217926204204559,0.06373897194862366,0.19487179487179487,99.41859436035156,0.001192452502436936,0.059662800282239914
10,0.0,0,a man walks forward with arms relatively stiff at sides.,0.058466438204050064,0.08438872545957565,0.2512820512820513,162.58551025390625,0.00011377067130524665,0.08156690746545792
10,0.0,1,"a person is boxing, jabbing mostly with his left hand.",0.07867825776338577,0.0834217518568039,0.14358974358974358,269.4069519042969,0.00039551162626594305,0.0814085602760315
10,0.0,2,a person slowly walked forward and right direction,0.16581718623638153,0.18557260930538177,0.4256410256410256,316.928466796875,0.00013747655611950904,0.18901002407073975
10,0.0,3,a person takes a big step backwards.,0.0794171541929245,0.10140815377235413,0.24102564102564103,173.96946716308594,3.123669375781901e-05,0.09939927607774734
10,0.0,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.06175817921757698,0.08901669085025787,0.26153846153846155,104.09143829345703,3.88898843084462e-05,0.08477748185396194
10,0.0,5,person picks up something on their left side and moves it to their right side,0.04683111980557442,0.07186581939458847,0.23076923076923078,87.59697723388672,0.00010641377593856305,0.06755270063877106
10,0.0,6,a person gets down and crawls around the floor.a,0.15100306272506714,0.15200529992580414,0.12307692307692308,251.0744171142578,0.00029680278385058045,0.15670372545719147
10,0.0,7,a man movea his right hand as if to wipe down a tabletop.,0.04300667718052864,0.06924407929182053,0.2717948717948718,102.45750427246094,0.0001931413571583107,0.06415049731731415
10,0.0,8,the person is making an arm gesture putting his arms up into the air,0.06080399081110954,0.08517571538686752,0.3282051282051282,143.39207458496094,0.0005300202174112201,0.0799243152141571
10,0.0,9,a person walks a path that bends left.,0.09947727620601654,0.11967538297176361,0.2717948717948718,188.0120849609375,0.00021485153411049396,0.11667075753211975
10,0.0,10,a person is doing jumping jacks.,0.09481031447649002,0.10894031822681427,0.07179487179487179,284.8279724121094,8.859835361363366e-05,0.1108066663146019
10,0.0,11,a person walks forward and stops.,0.06474606692790985,0.0901435911655426,0.3076923076923077,195.329345703125,0.001496689859777689,0.08612994104623795
10,0.0,12,jumping forward quickly then stopping.,0.09933105856180191,0.11147620528936386,0.2153846153846154,301.6052551269531,8.584929310018197e-05,0.122219517827034
10,0.0,13,a person taking a huge diagonal step,0.11377885192632675,0.13339242339134216,0.16923076923076924,188.7712860107422,0.00013505392416846007,0.1359051913022995
10,0.0,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.05802476033568382,0.07926363497972488,0.21025641025641026,98.53693389892578,0.0006200445350259542,0.07443299889564514
10,0.0,15,a person is putting both hands to his face.,0.053060658276081085,0.06267298758029938,0.20512820512820512,90.42239379882812,0.001143803121522069,0.057864487171173096
20,1.0,0,a man walks forward with arms relatively stiff at sides.,1.6472699870817564e-09,0.17244009673595428,0.3282051282051282,954.540283203125,0.0001377709850203246,0.1737159639596939
20,1.0,1,"a person is boxing, jabbing mostly with his left hand.",1.1298489921429677e-09,0.14981310069561005,0.4,863.8451538085938,0.0009584144572727382,0.13021887838840485
20,1.0,2,a person slowly walked forward and right direction,1.1789696996444832e-09,0.17318806052207947,0.5076923076923077,2025.5245361328125,0.00039201416075229645,0.2840408682823181
20,1.0,3,a person takes a big step backwards.,9.90588611138321e-10,0.1619645655155182,0.4512820512820513,1162.83935546875,0.0014110362390056252,0.1850157529115677
20,1.0,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",1.9329611244955913e-09,0.15447860956192017,0.48717948717948717,594.21142578125,0.0005550907808355987,0.13368764519691467
20,1.0,5,person picks up something on their left side and moves it to their right side,1.7879677738363853e-09,0.16507786512374878,0.4256410256410256,651.4537963867188,0.0003112968406639993,0.13592392206192017
20,1.0,6,a person gets down and crawls around the floor.a,4.477762605148428e-09,0.14007821679115295,0.2512820512820513,1297.0408935546875,0.005400111433118582,0.1799207627773285
20,1.0,7,a man movea his right hand as if to wipe down a tabletop.,1.7120944661996873e-09,0.16217602789402008,0.4358974358974359,519.17626953125,0.0002695350267458707,0.13598757982254028
20,1.0,8,the person is making an arm gesture putting his arms up into the air,2.4866542158719085e-09,0.1721598505973816,0.3487179487179487,808.7416381835938,0.0010934603633359075,0.14188720285892487
20,1.0,9,a person walks a path that bends left.,6.022184972920286e-10,0.1611539125442505,0.358974358974359,988.2005615234375,0.0005062652053311467,0.17798960208892822
20,1.0,10,a person is doing jumping jacks.,2.074979077448802e-09,0.16918595135211945,0.2923076923076923,1030.59423828125,0.0005218801088631153,0.1465374082326889
20,1.0,11,a person walks forward and stops.,9.92705251334769e-10,0.17226704955101013,0.5692307692307692,1159.2703857421875,0.0010060336207970977,0.1835159957408905
20,1.0,12,jumping forward quickly then stopping.,1.4569866424452016e-09,0.16419148445129395,0.3076923076923077,1156.1805419921875,0.001794441370293498,0.19729842245578766
20,1.0,13,a person taking a huge diagonal step,8.910903681602633e-10,0.15247806906700134,0.28205128205128205,1122.002685546875,3.8027479604352266e-05,0.17993387579917908
20,1.0,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",1.6876369191010099e-09,0.16122852265834808,0.2153846153846154,771.67529296875,0.0005427532596513629,0.13296212255954742
20,1.0,15,a person is putting both hands to his face.,1.486889722457363e-09,0.15527604520320892,0.3282051282051282,641.7315673828125,0.00036561908200383186,0.1240360364317894
20,0.5,0,a man walks forward with arms relatively stiff at sides.,0.061549510806798935,0.16870951652526855,0.26666666666666666,591.9160766601562,0.00016616987704765052,0.1752067357301712
20,0.5,1,"a person is boxing, jabbing mostly with his left hand.",0.04919715225696564,0.1302449107170105,0.38974358974358975,530.174560546875,0.0006719998200424016,0.12218665331602097
20,0.5,2,a person slowly walked forward and right direction,0.1323271095752716,0.2108319252729416,0.5282051282051282,1207.884765625,0.0003977967717219144,0.2929784953594208
20,0.5,3,a person takes a big step backwards.,0.07677247375249863,0.1633225977420807,0.46153846153846156,690.9915771484375,0.0013126624980941415,0.18651904165744781
20,0.5,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.037326961755752563,0.1435253620147705,0.4717948717948718,361.7355651855469,0.00044426010572351515,0.13135284185409546
20,0.5,5,person picks up something on their left side and moves it to their right side,0.04548928514122963,0.1516224592924118,0.4564102564102564,408.9114990234375,0.00029670202638953924,0.13750220835208893
20,0.5,6,a person gets down and crawls around the floor.a,0.08673783391714096,0.15166720747947693,0.2512820512820513,786.3970336914062,0.00353229814209044,0.18668626248836517
20,0.5,7,a man movea his right hand as if to wipe down a tabletop.,0.033609796315431595,0.14817553758621216,0.4256410256410256,308.809814453125,0.000273349869530648,0.13027964532375336
20,0.5,8,the person is making an arm gesture putting his arms up into the air,0.05169146880507469,0.15292467176914215,0.3333333333333333,495.9672546386719,0.0008466987055726349,0.14121419191360474
20,0.5,9,a person walks a path that bends left.,0.06307704001665115,0.1564226597547531,0.37435897435897436,582.5942993164062,0.00041795248398557305,0.17232944071292877
20,0.5,10,a person is doing jumping jacks.,0.05771875008940697,0.14956869184970856,0.2717948717948718,626.5927124023438,0.0004107940767426044,0.1393289864063263
20,0.5,11,a person walks forward and stops.,0.07038440555334091,0.1664174646139145,0.5333333333333333,643.0755615234375,0.0008295418811030686,0.17562861740589142
20,0.5,12,jumping forward quickly then stopping.,0.07279317080974579,0.17292726039886475,0.3076923076923077,729.4417724609375,0.0017101214034482837,0.2004072070121765
20,0.5,13,a person taking a huge diagonal step,0.07355382293462753,0.15521685779094696,0.31794871794871793,648.8742065429688,2.8783208108507097e-05,0.18071061372756958
20,0.5,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.0483846478164196,0.14306434988975525,0.2153846153846154,451.044189453125,0.0004907426191493869,0.13095441460609436
20,0.5,15,a person is putting both hands to his face.,0.04361717775464058,0.14205528795719147,0.2923076923076923,386.568359375,0.00031380605651065707,0.1272759884595871
20,0.2,0,a man walks forward with arms relatively stiff at sides.,0.09973537921905518,0.1805652379989624,0.27692307692307694,389.2387390136719,0.00016790383961051702,0.18089155852794647
20,0.2,1,"a person is boxing, jabbing mostly with his left hand.",0.08150886744260788,0.13252238929271698,0.37435897435897436,376.350341796875,0.0005593913956545293,0.13244788348674774
20,0.2,2,a person slowly walked forward and right direction,0.1914501041173935,0.2469978779554367,0.517948717948718,690.5641479492188,0.00040238312794826925,0.27523350715637207
20,0.2,3,a person takes a big step backwards.,0.1200409084558487,0.17609825730323792,0.36923076923076925,440.0771484375,0.001232034876011312,0.18542373180389404
20,0.2,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.060016583651304245,0.14208528399467468,0.4205128205128205,243.5932159423828,0.000416677154134959,0.13101622462272644
20,0.2,5,person picks up something on their left side and moves it to their right side,0.07161767780780792,0.15157388150691986,0.441025641025641,247.30958557128906,0.00019734285888262093,0.13922418653964996
20,0.2,6,a person gets down and crawls around the floor.a,0.137941375374794,0.1768597513437271,0.2564102564102564,466.0713806152344,0.0026612423826009035,0.1881485879421234
20,0.2,7,a man movea his right hand as if to wipe down a tabletop.,0.06047970429062843,0.14716915786266327,0.39487179487179486,215.45680236816406,0.00025526617537252605,0.1365920752286911
20,0.2,8,the person is making an arm gesture putting his arms up into the air,0.08230152726173401,0.14950346946716309,0.31794871794871793,317.9044494628906,0.0008400207152590156,0.14129313826560974
20,0.2,9,a person walks a path that bends left.,0.10377752035856247,0.17082683742046356,0.38974358974358975,359.9164733886719,0.00048192357644438744,0.17970971763134003
20,0.2,10,a person is doing jumping jacks.,0.10053013265132904,0.15128445625305176,0.24102564102564103,460.0777282714844,0.0002627776120789349,0.14083035290241241
20,0.2,11,a person walks forward and stops.,0.11268465220928192,0.1766931414604187,0.5384615384615384,411.8575439453125,0.0009176052990369499,0.1787486970424652
20,0.2,12,jumping forward quickly then stopping.,0.1132272481918335,0.18645893037319183,0.4,498.75518798828125,0.0014198905555531383,0.1958223134279251
20,0.2,13,a person taking a huge diagonal step,0.12049535661935806,0.17276360094547272,0.2564102564102564,388.1932678222656,9.006031905300915e-05,0.18240557610988617
20,0.2,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.07634930312633514,0.14010268449783325,0.18974358974358974,292.7984924316406,0.0004081946681253612,0.12913943827152252
20,0.2,15,a person is putting both hands to his face.,0.06727632135152817,0.13736970722675323,0.3384615384615385,254.86752319335938,0.00027819923707284033,0.12323452532291412
20,0.05,0,a man walks forward with arms relatively stiff at sides.,0.1136222630739212,0.18187010288238525,0.28205128205128205,304.0158386230469,0.00016505592793691903,0.17494088411331177
20,0.05,1,"a person is boxing, jabbing mostly with his left hand.",0.0981975793838501,0.1328849494457245,0.3384615384615385,327.4640808105469,0.0006103930645622313,0.12903103232383728
20,0.05,2,a person slowly walked forward and right direction,0.24653086066246033,0.2923853099346161,0.5230769230769231,468.9624328613281,0.00046514879795722663,0.300523579120636
20,0.05,3,a person takes a big step backwards.,0.14770229160785675,0.18984496593475342,0.37948717948717947,305.6912536621094,0.0012010138016194105,0.18850401043891907
20,0.05,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.07202401012182236,0.14470480382442474,0.4,198.23594665527344,0.0003784832952078432,0.133034348487854
20,0.05,5,person picks up something on their left side and moves it to their right side,0.08294645696878433,0.1484275460243225,0.4153846153846154,198.21881103515625,0.00028513959841802716,0.1341162919998169
20,0.05,6,a person gets down and crawls around the floor.a,0.17669005692005157,0.20531125366687775,0.2153846153846154,350.27484130859375,0.0022994426544755697,0.20377562940120697
20,0.05,7,a man movea his right hand as if to wipe down a tabletop.,0.06814923137426376,0.1455616056919098,0.41025641025641024,175.03109741210938,0.00020570436026901007,0.13427141308784485
20,0.05,8,the person is making an arm gesture putting his arms up into the air,0.09693043678998947,0.14890359342098236,0.28205128205128205,245.38031005859375,0.0008183472673408687,0.13926750421524048
20,0.05,9,a person walks a path that bends left.,0.12596258521080017,0.18064332008361816,0.3333333333333333,290.1949462890625,0.0003593837609514594,0.18167744576931
20,0.05,10,a person is doing jumping jacks.,0.11973243206739426,0.15498323738574982,0.26153846153846155,389.5224609375,0.0002663882332853973,0.14458440244197845
20,0.05,11,a person walks forward and stops.,0.1275642216205597,0.17945893108844757,0.5384615384615384,349.0522155761719,0.0009365712758153677,0.17320741713047028
20,0.05,12,jumping forward quickly then stopping.,0.13405302166938782,0.1974622905254364,0.3487179487179487,432.3717041015625,0.002079950412735343,0.19820302724838257
20,0.05,13,a person taking a huge diagonal step,0.15672361850738525,0.1962660402059555,0.26153846153846155,265.7878112792969,5.968099503661506e-05,0.20006996393203735
20,0.05,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.08786847442388535,0.13715530931949615,0.16923076923076924,214.49591064453125,0.0004262966103851795,0.1265454739332199
20,0.05,15,a person is putting both hands to his face.,0.08560694009065628,0.14239081740379333,0.3487179487179487,203.666259765625,0.0002520557609386742,0.1297743320465088
20,0.0,0,a man walks forward with arms relatively stiff at sides.,0.1167815625667572,0.1827138364315033,0.27692307692307694,272.1612243652344,0.00019726627215277404,0.17307545244693756
20,0.0,1,"a person is boxing, jabbing mostly with his left hand.",0.10548008978366852,0.1322072595357895,0.3333333333333333,326.3521728515625,0.0003689723671413958,0.1249028816819191
20,0.0,2,a person slowly walked forward and right direction,0.24829433858394623,0.2932465970516205,0.48717948717948717,424.7570495605469,0.000612206815276295,0.28949490189552307
20,0.0,3,a person takes a big step backwards.,0.15263114869594574,0.19247592985630035,0.38974358974358975,302.6388244628906,0.001199927064590156,0.18659205734729767
20,0.0,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.07317054271697998,0.14126071333885193,0.4358974358974359,189.76937866210938,0.0004006106173619628,0.12896986305713654
20,0.0,5,person picks up something on their left side and moves it to their right side,0.0841512456536293,0.1485041379928589,0.4205128205128205,184.6588134765625,0.00022082084615249187,0.1335788071155548
20,0.0,6,a person gets down and crawls around the floor.a,0.16705484688282013,0.19518660008907318,0.14871794871794872,336.6642761230469,0.002439989009872079,0.18605194985866547
20,0.0,7,a man movea his right hand as if to wipe down a tabletop.,0.06972764432430267,0.14392060041427612,0.4307692307692308,183.01510620117188,0.00022437101870309561,0.13269880414009094
20,0.0,8,the person is making an arm gesture putting his arms up into the air,0.10535328835248947,0.15044353902339935,0.27692307692307694,229.09815979003906,0.0008291446138173342,0.14137937128543854
20,0.0,9,a person walks a path that bends left.,0.12273520231246948,0.17800021171569824,0.3076923076923077,281.7657165527344,0.00036613200791180134,0.17407523095607758
20,0.0,10,a person is doing jumping jacks.,0.12140876054763794,0.15726694464683533,0.2153846153846154,371.06976318359375,0.0002098092663800344,0.14559046924114227
20,0.0,11,a person walks forward and stops.,0.1456475853919983,0.19239364564418793,0.5692307692307692,346.7390441894531,0.0008536154637113214,0.1832517832517624
20,0.0,12,jumping forward quickly then stopping.,0.1558743566274643,0.2148321270942688,0.30256410256410254,416.9311218261719,0.001795481308363378,0.2166692316532135
20,0.0,13,a person taking a huge diagonal step,0.14519286155700684,0.18781797587871552,0.24615384615384617,251.62205505371094,3.6031367926625535e-05,0.18281209468841553
20,0.0,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.10045813769102097,0.14137013256549835,0.16923076923076924,207.9208221435547,0.00041222674190066755,0.12955155968666077
20,0.0,15,a person is putting both hands to his face.,0.08339542150497437,0.14116092026233673,0.31794871794871793,222.27169799804688,0.00024882008437998593,0.1254883110523224
30,1.0,0,a man walks forward with arms relatively stiff at sides.,1.7476754488043866e-09,0.24691933393478394,0.12307692307692308,1284.3785400390625,0.0,0.22268781065940857
30,1.0,1,"a person is boxing, jabbing mostly with his left hand.",2.8159441445296807e-09,0.23740272223949432,0.36923076923076925,1293.13623046875,0.0007657969836145639,0.21290117502212524
30,1.0,2,a person slowly walked forward and right direction,2.001490528868999e-09,0.22455427050590515,0.2717948717948718,2055.78076171875,3.417781044845469e-05,0.3010464608669281
30,1.0,3,a person takes a big step backwards.,1.315036635141098e-09,0.22803600132465363,0.3128205128205128,1353.499267578125,0.0002835949999280274,0.22460421919822693
30,1.0,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",3.4585696528921517e-09,0.254526287317276,0.27692307692307694,923.5292358398438,0.00012424732267390937,0.19033393263816833
30,1.0,5,person picks up something on their left side and moves it to their right side,2.4049617852739402e-09,0.23388341069221497,0.29743589743589743,1004.1876831054688,0.00035913148894906044,0.21078044176101685
30,1.0,6,a person gets down and crawls around the floor.a,5.009797909849567e-09,0.20223300158977509,0.3128205128205128,1275.8365478515625,0.0083541264757514,0.20603492856025696
30,1.0,7,a man movea his right hand as if to wipe down a tabletop.,2.6553359511183316e-09,0.24110741913318634,0.16923076923076924,932.3012084960938,0.0010267102625221014,0.21356362104415894
30,1.0,8,the person is making an arm gesture putting his arms up into the air,2.5243234169636253e-09,0.23482543230056763,0.29743589743589743,981.6494140625,0.0003115115105174482,0.2059381902217865
30,1.0,9,a person walks a path that bends left.,1.082203993085784e-09,0.23264150321483612,0.2923076923076923,1254.8626708984375,0.0005254901479929686,0.21733953058719635
30,1.0,10,a person is doing jumping jacks.,2.4741313442433466e-09,0.25980475544929504,0.18461538461538463,1402.8907470703125,9.108019003178924e-05,0.21192070841789246
30,1.0,11,a person walks forward and stops.,1.316174169652129e-09,0.23631902039051056,0.3641025641025641,1123.68798828125,0.0002727090904954821,0.1983863115310669
30,1.0,12,jumping forward quickly then stopping.,3.536281267813024e-09,0.23479178547859192,0.19487179487179487,1615.4996337890625,0.00018205438391305506,0.2643693685531616
30,1.0,13,a person taking a huge diagonal step,1.1068859162577382e-09,0.22596965730190277,0.19487179487179487,1725.308349609375,0.00025676871882751584,0.2796027958393097
30,1.0,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",2.331615567285894e-09,0.22684097290039062,0.1794871794871795,973.6834716796875,7.364539487753063e-05,0.18158559501171112
30,1.0,15,a person is putting both hands to his face.,2.2652548725687893e-09,0.2455594837665558,0.2564102564102564,1007.6709594726562,0.00010028869292000309,0.18881531059741974
30,0.5,0,a man walks forward with arms relatively stiff at sides.,0.07519654184579849,0.2285061627626419,0.1076923076923077,758.3911743164062,0.0,0.21620190143585205
30,0.5,1,"a person is boxing, jabbing mostly with his left hand.",0.07317367941141129,0.21987219154834747,0.37435897435897436,801.2511596679688,0.0006595643353648484,0.20015539228916168
30,0.5,2,a person slowly walked forward and right direction,0.1344725638628006,0.25545382499694824,0.3384615384615385,1290.8052978515625,0.000311694253468886,0.31317663192749023
30,0.5,3,a person takes a big step backwards.,0.09677747637033463,0.22577816247940063,0.3128205128205128,868.2889404296875,0.0002461516414768994,0.23819850385189056
30,0.5,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.059787534177303314,0.22686631977558136,0.26153846153846155,605.5706176757812,0.00013340060831978917,0.18970559537410736
30,0.5,5,person picks up something on their left side and moves it to their right side,0.0641644224524498,0.22313867509365082,0.3128205128205128,644.4497680664062,0.0006829248741269112,0.2123478204011917
30,0.5,6,a person gets down and crawls around the floor.a,0.0836988016963005,0.20079375803470612,0.28205128205128205,785.5304565429688,0.005290096625685692,0.20781458914279938
30,0.5,7,a man movea his right hand as if to wipe down a tabletop.,0.058947306126356125,0.2265642285346985,0.1794871794871795,564.5928955078125,0.0008001091773621738,0.2124660313129425
30,0.5,8,the person is making an arm gesture putting his arms up into the air,0.060144033282995224,0.22566765546798706,0.28717948717948716,640.7214965820312,7.582473335787654e-05,0.2099355012178421
30,0.5,9,a person walks a path that bends left.,0.07866949588060379,0.22071804106235504,0.3128205128205128,738.14111328125,0.0004091705195605755,0.2148326188325882
30,0.5,10,a person is doing jumping jacks.,0.08285856992006302,0.23075039684772491,0.1794871794871795,845.2577514648438,9.892721573123708e-05,0.2104540765285492
30,0.5,11,a person walks forward and stops.,0.06393975019454956,0.21419696509838104,0.3384615384615385,690.4945068359375,0.00024021280114538968,0.1962936669588089
30,0.5,12,jumping forward quickly then stopping.,0.11387241631746292,0.2437976598739624,0.1794871794871795,1091.2845458984375,0.00023145625891629606,0.29535308480262756
30,0.5,13,a person taking a huge diagonal step,0.1224072054028511,0.24480488896369934,0.2564102564102564,1069.8543701171875,0.0002895529614761472,0.29766303300857544
30,0.5,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.0595523938536644,0.2050986886024475,0.18974358974358974,605.2775268554688,0.0,0.1798408478498459
30,0.5,15,a person is putting both hands to his face.,0.059599485248327255,0.2219669669866562,0.2358974358974359,639.8307495117188,0.0001363395422231406,0.1868416666984558
